No,Unit,Time,dir,CMD,q,w,Resp,Errorcode
34631,BRM800,2024040820:42:02.017,Recv,45,,,4F,
34632,BRM800,2024040820:42:03.359,Send,46,,,,
34633,BRM800,2024040820:42:07.309,Recv,46,,,4F,
34634,BRM800,2024040820:42:07.450,Send,39,,,,
34635,BRM800,2024040820:42:14.697,Recv,39,,,4F,
34636,BRM800,2024040820:50:03.666,Send,31,,,,
34637,BRM800,2024040820:50:05.751,Recv,31,,,4F,
34638,BRM800,2024040820:50:06.164,Send,45,,,,
34639,BRM800,2024040820:50:08.204,Recv,45,,,4F,
34640,BRM800,2024040820:50:12.304,Send,46,,,,
34641,BRM800,2024040820:50:16.235,Recv,46,,,4F,
34642,BRM800,2024040820:50:16.689,Send,32,,,,
34643,BRM800,2024040820:50:32.831,Recv,32,,,4F,
34644,BRM800,2024040820:50:33.763,Send,45,,,,
34645,BRM800,2024040820:50:35.500,Recv,45,,,4F,
34646,BRM800,2024040820:50:36.124,Send,46,,,,
34647,BRM800,2024040820:50:40.063,Recv,46,,,4F,
34648,BRM800,2024040820:50:48.334,Send,33,,,,
34649,BRM800,2024040820:51:00.027,Recv,33,,,4F,
34650,BRM800,2024040820:51:00.903,Send,39,,,,
34651,BRM800,2024040820:51:09.059,Recv,39,,,4F,
34652,BRM800,2024040820:54:57.662,Send,46,,,,
34653,BRM800,2024040820:54:58.795,Recv,46,,,4F,
34654,BRM800,2024040820:54:58.928,Send,37,,,,
34655,BRM800,2024040820:55:12.358,Recv,37,,,4F,
34656,BRM800,2024040820:55:13.893,Send,45,,,,
34657,BRM800,2024040820:55:16.060,Recv,45,,,4F,
34658,BRM800,2024040820:55:17.374,Send,46,,,,
34659,BRM800,2024040820:55:21.314,Recv,46,,,4F,
